doc_id,neighbor,cosine_similarity,rank,neighbor_corpus,neighbor_book,neighbor_chapter,neighbor_section,neighbor_macro_genre
BOC_1833__Book_of_Commandments_27,DC_1835__036__section_38,0.8609092029214678,7,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_30,0.8608764743343631,8,BOC,Book of Commandments,30,BOC_30,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__033__section_35,0.860704910643271,9,DC,Doctrine and Covenants,35,Section 35,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_37,0.8569299559653528,10,BOC,Book of Commandments,37,BOC_37,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__049__section_51,0.8536365188786259,11,DC,Doctrine and Covenants,51,Section 51,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__029__section_31,0.853104634494734,12,DC,Doctrine and Covenants,31,Section 31,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_45,0.8510087280670319,13,BOC,Book of Commandments,45,BOC_45,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_64,0.8505009002110759,14,BOC,Book of Commandments,64,BOC_64,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_34,0.8504876370642869,15,BOC,Book of Commandments,34,BOC_34,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_40,0.8455726808819504,16,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_32,0.8453120379062953,17,BOC,Book of Commandments,32,BOC_32,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__012__sections_13-14,0.8452125868392923,18,DC,Doctrine and Covenants,13,Sections 13-14,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_10,0.8447205664625519,19,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__084__section_89,0.8432288243833099,20,DC,Doctrine and Covenants,89,Section 89,Modern_Revelation
BOC_1833__Book_of_Commandments_28,DC_1835__025__section_27,0.9144376853766473,1,DC,Doctrine and Covenants,27,Section 27,Modern_Revelation
BOC_1833__Book_of_Commandments_28,DC_1835__047__section_49,0.9142456582489619,2,DC,Doctrine and Covenants,49,Section 49,Modern_Revelation
BOC_1833__Book_of_Commandments_28,DC_1835__007__section_8,0.9078990757230264,3,DC,Doctrine and Covenants,8,Section 8,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOM_1830__Helaman_7,0.9053635187915887,4,BOM,Helaman,7,MP-1,BOM
BOC_1833__Book_of_Commandments_28,DC_1835__075__sections_77-78,0.9046410195945589,5,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_28,DC_1835__090__section_95,0.9043962947026569,6,DC,Doctrine and Covenants,95,Section 95,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_36,0.9000163454781864,7,BOC,Book of Commandments,36,BOC_36,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_35,0.8981560154068359,8,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_45,0.8964715276048202,9,BOC,Book of Commandments,45,BOC_45,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_40,0.896350985598123,10,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_28,DC_1835__031__section_33,0.894209461259912,11,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_10,0.894100320216123,12,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_28,DC_1835__079__section_82,0.8919432873350142,13,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_28,DC_1835__036__section_38,0.8913453203285954,14,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_28,KJV__Jeremiah_7,0.8895790481965107,15,KJV,Jeremiah,7,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_7,0.8889414316396291,16,BOC,Book of Commandments,7,BOC_7,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOM_1830__Ether_4,0.888549244370592,17,BOM,Ether,4,MP-2,BOM
BOC_1833__Book_of_Commandments_28,DC_1835__084__section_89,0.8883247212205264,18,DC,Doctrine and Covenants,89,Section 89,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOC_1833__Book_of_Commandments_5,0.8879457668890304,19,BOC,Book of Commandments,5,BOC_5,Modern_Revelation
BOC_1833__Book_of_Commandments_28,BOM_1830__Ether_5,0.8876162198064397,20,BOM,Ether,5,MP-2,BOM
BOC_1833__Book_of_Commandments_29,DC_1835__027__section_29,0.9991445238489542,1,DC,Doctrine and Covenants,29,Section 29,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_52,0.9677808386084843,2,BOC,Book of Commandments,52,BOC_52,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_40,0.9644793986819332,3,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_29,DC_1835__001__section_1,0.9623118751576553,4,DC,Doctrine and Covenants,1,Section 1,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_62,0.9609780726591488,5,BOC,Book of Commandments,62,BOC_62,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_1,0.9563892131074355,6,BOC,Book of Commandments,1,BOC_1,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_48,0.9560646772811853,7,BOC,Book of Commandments,48,BOC_48,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOM_1830__2_Nephi_25,0.9554370055257956,8,BOM,2 Nephi,25,MP-3,BOM
BOC_1833__Book_of_Commandments_29,BOM_1830__Ether_4,0.9535051614951218,9,BOM,Ether,4,MP-2,BOM
BOC_1833__Book_of_Commandments_29,BOM_1830__3_Nephi_27,0.9500827026054374,10,BOM,3 Nephi,27,MP-2,BOM
BOC_1833__Book_of_Commandments_29,BOM_1830__3_Nephi_21,0.9478794332543417,11,BOM,3 Nephi,21,MP-2,BOM
BOC_1833__Book_of_Commandments_29,BOM_1830__Alma_37,0.9461819530726459,12,BOM,Alma,37,MP-1,BOM
BOC_1833__Book_of_Commandments_29,BOM_1830__2_Nephi_27,0.9459129807766533,13,BOM,2 Nephi,27,MP-3,BOM
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_58,0.9449822767182474,14,BOC,Book of Commandments,58,BOC_58,Modern_Revelation
BOC_1833__Book_of_Commandments_29,DC_1835__031__section_33,0.9438971319185567,15,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_35,0.9424944480767852,16,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_29,DC_1835__036__section_38,0.9419548544015377,17,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_37,0.9407166324226232,18,BOC,Book of Commandments,37,BOC_37,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOC_1833__Book_of_Commandments_64,0.9401838266505538,19,BOC,Book of Commandments,64,BOC_64,Modern_Revelation
BOC_1833__Book_of_Commandments_29,BOM_1830__Helaman_15,0.9383145079863433,20,BOM,Helaman,15,MP-1,BOM
BOC_1833__Book_of_Commandments_3,DC_1835__003__section_4,0.9846811512992139,1,DC,Doctrine and Covenants,4,Section 4,Modern_Revelation
BOC_1833__Book_of_Commandments_3,KJV__Isaiah_40,0.8677925458461005,2,KJV,Isaiah,40,Isaiah_40_55,Prophetic
BOC_1833__Book_of_Commandments_3,DC_1835__046__section_48,0.8669096557926115,3,DC,Doctrine and Covenants,48,Section 48,Modern_Revelation
BOC_1833__Book_of_Commandments_3,DC_1835__039__section_41,0.8581627173541531,4,DC,Doctrine and Covenants,41,Section 41,Modern_Revelation
BOC_1833__Book_of_Commandments_3,BOM_1830__Mormon_7,0.8548951126987515,5,BOM,Mormon,7,MP-2,BOM
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_45,0.8528225264924593,6,BOC,Book of Commandments,45,BOC_45,Modern_Revelation
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_63,0.8525135883450433,7,BOC,Book of Commandments,63,BOC_63,Modern_Revelation
BOC_1833__Book_of_Commandments_3,BOM_1830__Alma_32,0.8494470673367747,8,BOM,Alma,32,MP-1,BOM
BOC_1833__Book_of_Commandments_3,BOM_1830__Alma_38,0.8490924025595182,9,BOM,Alma,38,MP-1,BOM
BOC_1833__Book_of_Commandments_3,DC_1835__041__section_43,0.8489601167906579,10,DC,Doctrine and Covenants,43,Section 43,Modern_Revelation
BOC_1833__Book_of_Commandments_3,BOM_1830__3_Nephi_14,0.8484963117642998,11,BOM,3 Nephi,14,MP-2,BOM
BOC_1833__Book_of_Commandments_3,BOM_1830__Alma_41,0.8475494534903815,12,BOM,Alma,41,MP-1,BOM
BOC_1833__Book_of_Commandments_3,KJV__Isaiah_66,0.8472210100643551,13,KJV,Isaiah,66,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_60,0.8469078454172031,14,BOC,Book of Commandments,60,BOC_60,Modern_Revelation
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_65,0.8440480732957703,15,BOC,Book of Commandments,65,BOC_65,Modern_Revelation
BOC_1833__Book_of_Commandments_3,BOM_1830__Helaman_7,0.8439228258804772,16,BOM,Helaman,7,MP-1,BOM
BOC_1833__Book_of_Commandments_3,BOM_1830__3_Nephi_24,0.8418095767339563,17,BOM,3 Nephi,24,MP-2,BOM
BOC_1833__Book_of_Commandments_3,DC_1835__036__section_38,0.84176065218598906,18,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_3,BOC_1833__Book_of_Commandments_51,0.8380059158936233,19,BOC,Book of Commandments,51,BOC_51,Modern_Revelation
BOC_1833__Book_of_Commandments_3,BOM_1830__Mosiah_12,0.8379856908590824,20,BOM,Mosiah,12,MP-1,BOM
BOC_1833__Book_of_Commandments_30,DC_1835__026__section_28,0.9744088345247872,1,DC,Doctrine and Covenants,28,Section 28,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__089__section_94,0.9404911672781952,2,DC,Doctrine and Covenants,94,Section 94,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__053__section_55,0.9352831945134378,3,DC,Doctrine and Covenants,55,Section 55,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__103__sections_108-109-110-111-112,0.9331240310335529,4,DC,Doctrine and Covenants,108,Sections 108-109-110-111-112,Modern_Revelation
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_5,0.9311112429146655,5,BOC,Book of Commandments,5,BOC_5,Modern_Revelation
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_44,0.9295279353179241,6,BOC,Book of Commandments,44,BOC_44,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__005__section_6,0.9278686166276193,7,DC,Doctrine and Covenants,6,Section 6,Modern_Revelation
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_37,0.9263977211011805,8,BOC,Book of Commandments,37,BOC_37,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__061__section_63,0.9263965824347564,9,DC,Doctrine and Covenants,63,Section 63,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__033__section_35,0.9259509681820097,10,DC,Doctrine and Covenants,35,Section 35,Modern_Revelation
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_64,0.924927787553497,11,BOC,Book of Commandments,64,BOC_64,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__085__section_90,0.9239663972540779,12,DC,Doctrine and Covenants,90,Section 90,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__098__section_103,0.923562505395622,13,DC,Doctrine and Covenants,103,Section 103,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__049__section_51,0.9226411741535252,14,DC,Doctrine and Covenants,51,Section 51,Modern_Revelation
BOC_1833__Book_of_Commandments_30,BOM_1830__3_Nephi_12,0.9217256283770385,15,BOM,3 Nephi,12,MP-2,BOM
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_61,0.9209260515196216,16,BOC,Book of Commandments,61,BOC_61,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__004__section_5,0.920117666785945,17,DC,Doctrine and Covenants,5,Section 5,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__099__section_104,0.9178881791265943,18,DC,Doctrine and Covenants,104,Section 104,Modern_Revelation
BOC_1833__Book_of_Commandments_30,DC_1835__037__section_39,0.9178763939674072,19,DC,Doctrine and Covenants,39,Section 39,Modern_Revelation
BOC_1833__Book_of_Commandments_30,BOC_1833__Book_of_Commandments_41,0.9177016942678609,20,BOC,Book of Commandments,41,BOC_41,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__028__section_30,0.9119717542925199,1,DC,Doctrine and Covenants,30,Section 30,Modern_Revelation
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_30,0.9036484653187636,2,BOC,Book of Commandments,30,BOC_30,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__051__section_53,0.9025127537851504,3,DC,Doctrine and Covenants,53,Section 53,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__029__section_31,0.895630851986963,4,DC,Doctrine and Covenants,31,Section 31,Modern_Revelation
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_34,0.893401256964106,5,BOC,Book of Commandments,34,BOC_34,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__079__section_82,0.8877888833492431,6,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__052__section_54,0.8859772179906494,7,DC,Doctrine and Covenants,54,Section 54,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__053__section_55,0.8819821920656071,8,DC,Doctrine and Covenants,55,Section 55,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__089__section_94,0.8785450961572947,9,DC,Doctrine and Covenants,94,Section 94,Modern_Revelation
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_32,0.873620389840459,10,BOC,Book of Commandments,32,BOC_32,Modern_Revelation
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_56,0.8724155967772532,11,BOC,Book of Commandments,56,BOC_56,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__075__sections_77-78,0.8721082898295163,12,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__024__section_26,0.8712392982544427,13,DC,Doctrine and Covenants,26,Section 26,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__098__section_103,0.869795332094943,14,DC,Doctrine and Covenants,103,Section 103,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__069__section_71,0.8686973294495344,15,DC,Doctrine and Covenants,71,Section 71,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__085__section_90,0.8662635845925906,16,DC,Doctrine and Covenants,90,Section 90,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__015__section_17,0.8635971004435211,17,DC,Doctrine and Covenants,17,Section 17,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__047__section_49,0.8632003894907069,18,DC,Doctrine and Covenants,49,Section 49,Modern_Revelation
BOC_1833__Book_of_Commandments_31,BOC_1833__Book_of_Commandments_61,0.8628909188129464,19,BOC,Book of Commandments,61,BOC_61,Modern_Revelation
BOC_1833__Book_of_Commandments_31,DC_1835__054__section_56,0.8606447453213852,20,DC,Doctrine and Covenants,56,Section 56,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__028__section_30,0.924316144320599,1,DC,Doctrine and Covenants,30,Section 30,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__049__section_51,0.9153271893929996,2,DC,Doctrine and Covenants,51,Section 51,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__051__section_53,0.9108095608602667,3,DC,Doctrine and Covenants,53,Section 53,Modern_Revelation
BOC_1833__Book_of_Commandments_32,BOC_1833__Book_of_Commandments_34,0.9098254907873269,4,BOC,Book of Commandments,34,BOC_34,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__079__section_82,0.906833803372851,5,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__029__section_31,0.9060762189732577,6,DC,Doctrine and Covenants,31,Section 31,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__090__section_95,0.9048300772161446,7,DC,Doctrine and Covenants,95,Section 95,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__036__section_38,0.8956145691761191,8,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__075__sections_77-78,0.8948460551750891,9,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__073__section_75,0.8938743554662094,10,DC,Doctrine and Covenants,75,Section 75,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__054__section_56,0.8927104090097484,11,DC,Doctrine and Covenants,56,Section 56,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__089__section_94,0.8925690377840848,12,DC,Doctrine and Covenants,94,Section 94,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__085__section_90,0.8913187953153755,13,DC,Doctrine and Covenants,90,Section 90,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__047__section_49,0.8910171001907885,14,DC,Doctrine and Covenants,49,Section 49,Modern_Revelation
BOC_1833__Book_of_Commandments_32,BOC_1833__Book_of_Commandments_58,0.8899896215424867,15,BOC,Book of Commandments,58,BOC_58,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__059__section_61,0.8885287427261062,16,DC,Doctrine and Covenants,61,Section 61,Modern_Revelation
BOC_1833__Book_of_Commandments_32,BOC_1833__Book_of_Commandments_10,0.8874885904849072,17,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__069__section_71,0.886564377170858,18,DC,Doctrine and Covenants,71,Section 71,Modern_Revelation
BOC_1833__Book_of_Commandments_32,DC_1835__095__section_100,0.8843894422150586,19,DC,Doctrine and Covenants,100,Section 100,Modern_Revelation
BOC_1833__Book_of_Commandments_32,BOC_1833__Book_of_Commandments_8,0.8835714452148566,20,BOC,Book of Commandments,8,BOC_8,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__028__section_30,0.8994078920810733,1,DC,Doctrine and Covenants,30,Section 30,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__095__section_100,0.8508494665600421,2,DC,Doctrine and Covenants,100,Section 100,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__094__section_99,0.8489891198318524,3,DC,Doctrine and Covenants,99,Section 99,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__045__section_47,0.8415463287316983,4,DC,Doctrine and Covenants,47,Section 47,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__064__section_66,0.8411413846750975,5,DC,Doctrine and Covenants,66,Section 66,Modern_Revelation
BOC_1833__Book_of_Commandments_33,BOC_1833__Book_of_Commandments_55,0.8201559803100671,6,BOC,Book of Commandments,55,BOC_55,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__042__section_44,0.8166251097300432,7,DC,Doctrine and Covenants,44,Section 44,Modern_Revelation
BOC_1833__Book_of_Commandments_33,BOC_1833__Book_of_Commandments_50,0.8117064764010659,8,BOC,Book of Commandments,50,BOC_50,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__073__section_75,0.8103324069498293,9,DC,Doctrine and Covenants,75,Section 75,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__010__section_11,0.8073563326707379,10,DC,Doctrine and Covenants,11,Section 11,Modern_Revelation
BOC_1833__Book_of_Commandments_33,BOC_1833__Book_of_Commandments_34,0.8022685185295033,11,BOC,Book of Commandments,34,BOC_34,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__029__section_31,0.7995607057049064,12,DC,Doctrine and Covenants,31,Section 31,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__005__section_6,0.7980939470135586,13,DC,Doctrine and Covenants,6,Section 6,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__037__section_39,0.7980390904517413,14,DC,Doctrine and Covenants,39,Section 39,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__085__section_90,0.7934309358515901,15,DC,Doctrine and Covenants,90,Section 90,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__012__sections_13-14,0.7884558331621887,16,DC,Doctrine and Covenants,13,Sections 13-14,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__103__sections_108-109-110-111-112,0.7872061835619031,17,DC,Doctrine and Covenants,108,Sections 108-109-110-111-112,Modern_Revelation
BOC_1833__Book_of_Commandments_33,DC_1835__069__section_71,0.7856128895113572,18,DC,Doctrine and Covenants,71,Section 71,Modern_Revelation
BOC_1833__Book_of_Commandments_33,KJV__Jeremiah_4,0.7846237020705187,19,KJV,Jeremiah,4,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_33,BOC_1833__Book_of_Commandments_57,0.7826344926205904,20,BOC,Book of Commandments,57,BOC_57,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__029__section_31,0.999231431106339,1,DC,Doctrine and Covenants,31,Section 31,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__053__section_55,0.9422649375816987,2,DC,Doctrine and Covenants,55,Section 55,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__079__section_82,0.9376937371506218,3,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__051__section_53,0.9326489179505133,4,DC,Doctrine and Covenants,53,Section 53,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__085__section_90,0.9322141707736514,5,DC,Doctrine and Covenants,90,Section 90,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__098__section_103,0.9309668837920089,6,DC,Doctrine and Covenants,103,Section 103,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__054__section_56,0.9286455833802022,7,DC,Doctrine and Covenants,56,Section 56,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__036__section_38,0.9239347097811789,8,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_34,BOC_1833__Book_of_Commandments_61,0.9210623029381608,9,BOC,Book of Commandments,61,BOC_61,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__064__section_66,0.9201928377283018,10,DC,Doctrine and Covenants,66,Section 66,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__058__section_60,0.9187427035836555,11,DC,Doctrine and Covenants,60,Section 60,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__089__section_94,0.9187137944210682,12,DC,Doctrine and Covenants,94,Section 94,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__073__section_75,0.9178322896868647,13,DC,Doctrine and Covenants,75,Section 75,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__062__section_64,0.9176174639921729,14,DC,Doctrine and Covenants,64,Section 64,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__028__section_30,0.9170845212605333,15,DC,Doctrine and Covenants,30,Section 30,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__069__section_71,0.914926805029624,16,DC,Doctrine and Covenants,71,Section 71,Modern_Revelation
BOC_1833__Book_of_Commandments_34,DC_1835__048__section_50,0.9138443821715708,17,DC,Doctrine and Covenants,50,Section 50,Modern_Revelation
BOC_1833__Book_of_Commandments_34,KJV__Amos_5,0.9130097806158318,18,KJV,Amos,5,Amos,Prophetic
BOC_1833__Book_of_Commandments_34,DC_1835__061__section_63,0.9120039720997373,19,DC,Doctrine and Covenants,63,Section 63,Modern_Revelation
BOC_1833__Book_of_Commandments_34,KJV__Isaiah_66,0.9101849187023043,20,KJV,Isaiah,66,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_35,DC_1835__031__section_33,0.9988764842926584,1,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_35,BOC_1833__Book_of_Commandments_40,0.9594768909487306,2,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_35,DC_1835__025__section_27,0.9488324029337921,3,DC,Doctrine and Covenants,27,Section 27,Modern_Revelation
BOC_1833__Book_of_Commandments_35,BOC_1833__Book_of_Commandments_36,0.9466236348485948,4,BOC,Book of Commandments,36,BOC_36,Modern_Revelation
BOC_1833__Book_of_Commandments_35,BOC_1833__Book_of_Commandments_52,0.9451458151931942,5,BOC,Book of Commandments,52,BOC_52,Modern_Revelation
BOC_1833__Book_of_Commandments_35,DC_1835__027__section_29,0.9444377555582865,6,DC,Doctrine and Covenants,29,Section 29,Modern_Revelation
BOC_1833__Book_of_Commandments_35,BOC_1833__Book_of_Commandments_29,0.9424944480767852,7,BOC,Book of Commandments,29,BOC_29,Modern_Revelation
BOC_1833__Book_of_Commandments_35,BOC_1833__Book_of_Commandments_62,0.9400966759247206,8,BOC,Book of Commandments,62,BOC_62,Modern_Revelation
BOC_1833__Book_of_Commandments_35,DC_1835__032__section_34,0.9393189727458874,9,DC,Doctrine and Covenants,34,Section 34,Modern_Revelation
BOC_1833__Book_of_Commandments_35,BOC_1833__Book_of_Commandments_10,0.9317108423400325,10,BOC,Book of Commandments,10,BOC_10,Modern_Revelation
BOC_1833__Book_of_Commandments_35,DC_1835__001__section_1,0.9299563342543444,11,DC,Doctrine and Covenants,1,Section 1,Modern_Revelation
BOC_1833__Book_of_Commandments_35,DC_1835__084__section_89,0.9281760789250771,12,DC,Doctrine and Covenants,89,Section 89,Modern_Revelation
BOC_1833__Book_of_Commandments_35,BOC_1833__Book_of_Commandments_53,0.927108929648324,13,BOC,Book of Commandments,53,BOC_53,Modern_Revelation
BOC_1833__Book_of_Commandments_35,DC_1835__036__section_38,0.9267904556820612,14,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_35,KJV__Jeremiah_44,0.9261979714447617,15,KJV,Jeremiah,44,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_35,BOC_1833__Book_of_Commandments_58,0.9261931401313861,16,BOC,Book of Commandments,58,BOC_58,Modern_Revelation
