doc_id_1,doc_id_2,distance,author_1,short_name_1,author_2,short_name_2,comparison_type,author_pair
SR-5,SR-7,9.72867650291171,Sidney Rigdon,SR-5,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-6,SR-7,6.642072507714809,Sidney Rigdon,SR-6,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-10,SR-7,8.648634455418604,Sidney Rigdon,SR-10,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-11,SR-7,8.362643881416755,Sidney Rigdon,SR-11,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-12,SR-7,9.43694687984535,Sidney Rigdon,SR-12,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-13,SR-7,7.469866730151637,Sidney Rigdon,SR-13,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-14,SR-7,10.796870004489351,Sidney Rigdon,SR-14,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-15,SR-7,9.633150036379126,Sidney Rigdon,SR-15,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-16,SR-7,8.606906317730015,Sidney Rigdon,SR-16,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-17,SR-7,6.445666582634039,Sidney Rigdon,SR-17,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-18,SR-7,8.229100063274299,Sidney Rigdon,SR-18,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-19,SR-7,9.182251435756,Sidney Rigdon,SR-19,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-20,SR-7,9.311943951906624,Sidney Rigdon,SR-20,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-21,SR-7,9.852029254467123,Sidney Rigdon,SR-21,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-22,SR-7,6.52703468045051,Sidney Rigdon,SR-22,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-23,SR-7,10.320442694457487,Sidney Rigdon,SR-23,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-24,SR-7,10.192297563134714,Sidney Rigdon,SR-24,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-25,SR-7,9.108072241496176,Sidney Rigdon,SR-25,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-26,SR-7,15.348702760367203,Sidney Rigdon,SR-26,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-27,SR-7,10.428915739130396,Sidney Rigdon,SR-27,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-28,SR-7,9.133591561329457,Sidney Rigdon,SR-28,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-29,SR-7,10.616696883586625,Sidney Rigdon,SR-29,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-30,SR-7,9.290461478185179,Sidney Rigdon,SR-30,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-31,SR-7,10.307128398042291,Sidney Rigdon,SR-31,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-32,SR-7,10.13412057263383,Sidney Rigdon,SR-32,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-33,SR-7,8.958966751241116,Sidney Rigdon,SR-33,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-34,SR-7,11.31725219213884,Sidney Rigdon,SR-34,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-35,SR-7,7.867558699425447,Sidney Rigdon,SR-35,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-36,SR-7,7.046631719185169,Sidney Rigdon,SR-36,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-37,SR-7,8.95924543776856,Sidney Rigdon,SR-37,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-38,SR-7,8.980473877092475,Sidney Rigdon,SR-38,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-39,SR-7,9.938319770026855,Sidney Rigdon,SR-39,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-40,SR-7,10.440176430533645,Sidney Rigdon,SR-40,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-41,SR-7,10.800427341073922,Sidney Rigdon,SR-41,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-42,SR-7,8.72564218997239,Sidney Rigdon,SR-42,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-43,SR-7,9.187753593195263,Sidney Rigdon,SR-43,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-44,SR-7,14.610005671815651,Sidney Rigdon,SR-44,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
SR-45,SR-7,8.92023903563486,Sidney Rigdon,SR-45,Sidney Rigdon,SR-7,within_author,Sidney Rigdon
JS-1,SR-8,9.936846908165048,Joseph Smith,JS-1,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-8,15.49540082524119,Joseph Smith,JS-2,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-8,11.629468812717137,Joseph Smith,JS-3,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-8,13.779532621696958,Joseph Smith,JS-4,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-8,9.03672402816431,Joseph Smith,JS-5,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-8,15.624893524295793,Joseph Smith,JS-6,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-8,10.184177658079369,Joseph Smith,JS-7,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-8,14.343526168803962,Joseph Smith,JS-8,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-8,11.610080211148809,Joseph Smith,JS-9,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-8,16.83888960879653,Joseph Smith,JS-10,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-8,16.932057809767958,Joseph Smith,JS-11,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-8,13.383805692965659,Joseph Smith,JS-12,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-8,12.715238402181761,Joseph Smith,JS-13,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-8,11.304592475671432,Joseph Smith,JS-14,Sidney Rigdon,SR-8,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-8,9.578790707902654,Oliver Cowdery,OC-1,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-8,8.837715635676757,Oliver Cowdery,OC-2,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-8,10.89422357467244,Oliver Cowdery,OC-3,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-8,8.595969056584716,Oliver Cowdery,OC-4,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-8,7.158898100381263,Oliver Cowdery,OC-5,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-8,6.172910807359388,Oliver Cowdery,OC-6,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-8,7.972641952120371,Oliver Cowdery,OC-7,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-8,11.712243593119029,Oliver Cowdery,OC-8,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-8,18.30253927445641,Oliver Cowdery,OC-9,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-8,13.404669202723175,Oliver Cowdery,OC-10,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-8,10.48532094901054,Oliver Cowdery,OC-11,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-8,14.416420679773507,Oliver Cowdery,OC-12,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-8,15.219568691283675,Oliver Cowdery,OC-13,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-8,11.313903848920518,Oliver Cowdery,OC-14,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-8,18.948477878410852,Oliver Cowdery,OC-15,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-8,12.30443652628146,Oliver Cowdery,OC-16,Sidney Rigdon,SR-8,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-8,14.630420951177426,Sidney Rigdon,SR-1,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-2,SR-8,13.59374783437971,Sidney Rigdon,SR-2,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-3,SR-8,10.362434537314616,Sidney Rigdon,SR-3,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-4,SR-8,7.34814405608862,Sidney Rigdon,SR-4,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-5,SR-8,8.93253139908087,Sidney Rigdon,SR-5,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-6,SR-8,6.419079984939124,Sidney Rigdon,SR-6,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-7,SR-8,5.6566839314482165,Sidney Rigdon,SR-7,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-10,SR-8,8.660733942535204,Sidney Rigdon,SR-10,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-11,SR-8,8.19249424727719,Sidney Rigdon,SR-11,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-12,SR-8,8.865622986275179,Sidney Rigdon,SR-12,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-13,SR-8,7.006649345315547,Sidney Rigdon,SR-13,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-14,SR-8,10.13548432314942,Sidney Rigdon,SR-14,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-15,SR-8,8.124657114136916,Sidney Rigdon,SR-15,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-16,SR-8,7.947080455246649,Sidney Rigdon,SR-16,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-17,SR-8,7.1771898169369255,Sidney Rigdon,SR-17,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-18,SR-8,8.43115698127427,Sidney Rigdon,SR-18,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-19,SR-8,9.25491007096005,Sidney Rigdon,SR-19,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-20,SR-8,9.215501955979311,Sidney Rigdon,SR-20,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-21,SR-8,9.78009156130151,Sidney Rigdon,SR-21,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-22,SR-8,6.917107032821775,Sidney Rigdon,SR-22,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-23,SR-8,10.91328213013802,Sidney Rigdon,SR-23,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-24,SR-8,9.969898856130772,Sidney Rigdon,SR-24,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-25,SR-8,10.506400022963906,Sidney Rigdon,SR-25,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-26,SR-8,15.562407288974615,Sidney Rigdon,SR-26,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-27,SR-8,10.853629984409265,Sidney Rigdon,SR-27,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-28,SR-8,9.915822234533234,Sidney Rigdon,SR-28,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-29,SR-8,10.580446598201764,Sidney Rigdon,SR-29,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-30,SR-8,9.17870129171116,Sidney Rigdon,SR-30,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-31,SR-8,10.390476577093215,Sidney Rigdon,SR-31,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-32,SR-8,9.82476863364096,Sidney Rigdon,SR-32,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-33,SR-8,9.54338728707075,Sidney Rigdon,SR-33,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-34,SR-8,11.072636886035339,Sidney Rigdon,SR-34,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-35,SR-8,7.127991617478947,Sidney Rigdon,SR-35,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-36,SR-8,6.796799465682043,Sidney Rigdon,SR-36,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-37,SR-8,9.32970318643354,Sidney Rigdon,SR-37,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-38,SR-8,9.004927552888688,Sidney Rigdon,SR-38,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-39,SR-8,9.602255412779446,Sidney Rigdon,SR-39,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-40,SR-8,9.65510853516423,Sidney Rigdon,SR-40,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-41,SR-8,10.903709027545423,Sidney Rigdon,SR-41,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-42,SR-8,9.47397773065907,Sidney Rigdon,SR-42,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-43,SR-8,9.977507094640657,Sidney Rigdon,SR-43,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-44,SR-8,14.157981773379035,Sidney Rigdon,SR-44,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
SR-45,SR-8,8.68358612676245,Sidney Rigdon,SR-45,Sidney Rigdon,SR-8,within_author,Sidney Rigdon
JS-1,SR-9,7.598638488950258,Joseph Smith,JS-1,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-9,14.988155372345128,Joseph Smith,JS-2,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-9,10.854542579900993,Joseph Smith,JS-3,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-9,13.270582905596497,Joseph Smith,JS-4,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-9,7.357906666173773,Joseph Smith,JS-5,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-9,16.352684004500755,Joseph Smith,JS-6,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-9,10.06550882218962,Joseph Smith,JS-7,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-9,13.703264050143579,Joseph Smith,JS-8,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-9,11.399198903333021,Joseph Smith,JS-9,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-9,16.861870628413207,Joseph Smith,JS-10,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-9,15.997747716322893,Joseph Smith,JS-11,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-9,12.639158561099336,Joseph Smith,JS-12,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-9,14.05130920962411,Joseph Smith,JS-13,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-9,12.623328586338973,Joseph Smith,JS-14,Sidney Rigdon,SR-9,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-9,8.793361511221212,Oliver Cowdery,OC-1,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-9,6.948816149183321,Oliver Cowdery,OC-2,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-9,9.090740569459248,Oliver Cowdery,OC-3,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-9,7.000028408205954,Oliver Cowdery,OC-4,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-9,5.171546002583372,Oliver Cowdery,OC-5,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-9,5.6484045278260275,Oliver Cowdery,OC-6,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-9,7.441633072788706,Oliver Cowdery,OC-7,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-9,11.599994330347894,Oliver Cowdery,OC-8,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-9,17.826756583191344,Oliver Cowdery,OC-9,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-9,14.501284479390208,Oliver Cowdery,OC-10,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-9,9.499067684893484,Oliver Cowdery,OC-11,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-9,14.32937251382968,Oliver Cowdery,OC-12,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-9,14.402884084064068,Oliver Cowdery,OC-13,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-9,9.989323954000518,Oliver Cowdery,OC-14,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-9,19.261916997564846,Oliver Cowdery,OC-15,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-9,12.628039932673522,Oliver Cowdery,OC-16,Sidney Rigdon,SR-9,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-9,13.885173850750391,Sidney Rigdon,SR-1,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-2,SR-9,12.423031483437882,Sidney Rigdon,SR-2,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-3,SR-9,9.563500214109073,Sidney Rigdon,SR-3,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-4,SR-9,6.449225348115046,Sidney Rigdon,SR-4,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-5,SR-9,8.543158581631829,Sidney Rigdon,SR-5,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-6,SR-9,6.633201127866369,Sidney Rigdon,SR-6,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-7,SR-9,6.723091842185193,Sidney Rigdon,SR-7,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-8,SR-9,6.599456075968189,Sidney Rigdon,SR-8,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-10,SR-9,6.779286431922442,Sidney Rigdon,SR-10,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-11,SR-9,6.479531076389004,Sidney Rigdon,SR-11,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-12,SR-9,7.656600058409302,Sidney Rigdon,SR-12,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-13,SR-9,7.135300052774272,Sidney Rigdon,SR-13,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-14,SR-9,10.242443306622734,Sidney Rigdon,SR-14,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-15,SR-9,8.589912916271091,Sidney Rigdon,SR-15,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-16,SR-9,8.353087558411845,Sidney Rigdon,SR-16,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-17,SR-9,7.676652943448928,Sidney Rigdon,SR-17,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-18,SR-9,6.160920717421605,Sidney Rigdon,SR-18,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-19,SR-9,8.77178510037642,Sidney Rigdon,SR-19,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-20,SR-9,7.583260408670715,Sidney Rigdon,SR-20,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-21,SR-9,7.92932116445337,Sidney Rigdon,SR-21,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-22,SR-9,7.187336889193051,Sidney Rigdon,SR-22,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-23,SR-9,8.487620165377908,Sidney Rigdon,SR-23,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-24,SR-9,7.995262210900703,Sidney Rigdon,SR-24,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-25,SR-9,9.07216679696757,Sidney Rigdon,SR-25,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-26,SR-9,14.939542866031315,Sidney Rigdon,SR-26,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-27,SR-9,8.624628804035643,Sidney Rigdon,SR-27,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-28,SR-9,7.344991614438431,Sidney Rigdon,SR-28,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-29,SR-9,8.11575426038987,Sidney Rigdon,SR-29,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-30,SR-9,7.942977789536617,Sidney Rigdon,SR-30,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-31,SR-9,8.255811430566524,Sidney Rigdon,SR-31,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-32,SR-9,9.341220407105402,Sidney Rigdon,SR-32,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-33,SR-9,6.631224071911147,Sidney Rigdon,SR-33,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-34,SR-9,10.388768209398911,Sidney Rigdon,SR-34,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-35,SR-9,7.254746383161696,Sidney Rigdon,SR-35,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-36,SR-9,5.745544044732055,Sidney Rigdon,SR-36,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-37,SR-9,6.6953717522846325,Sidney Rigdon,SR-37,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-38,SR-9,6.432710783135973,Sidney Rigdon,SR-38,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-39,SR-9,8.02603427839632,Sidney Rigdon,SR-39,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-40,SR-9,9.041382754183541,Sidney Rigdon,SR-40,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-41,SR-9,8.724528369618083,Sidney Rigdon,SR-41,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-42,SR-9,8.79244527904324,Sidney Rigdon,SR-42,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-43,SR-9,8.265958767489648,Sidney Rigdon,SR-43,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-44,SR-9,14.40644414334253,Sidney Rigdon,SR-44,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
SR-45,SR-9,7.727505954192294,Sidney Rigdon,SR-45,Sidney Rigdon,SR-9,within_author,Sidney Rigdon
JS-1,SR-10,8.999362322104437,Joseph Smith,JS-1,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-10,15.872266116637142,Joseph Smith,JS-2,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-10,12.338580347482294,Joseph Smith,JS-3,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-10,13.840626012607744,Joseph Smith,JS-4,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-10,9.31097633034536,Joseph Smith,JS-5,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-10,17.635330245518244,Joseph Smith,JS-6,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-10,11.126571172679958,Joseph Smith,JS-7,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-10,15.352514418550781,Joseph Smith,JS-8,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-10,11.255797371304434,Joseph Smith,JS-9,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-10,17.077646354100164,Joseph Smith,JS-10,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-10,16.657817903694365,Joseph Smith,JS-11,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-10,13.933092480415949,Joseph Smith,JS-12,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-10,15.223640705182943,Joseph Smith,JS-13,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-10,14.594985542879176,Joseph Smith,JS-14,Sidney Rigdon,SR-10,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-10,10.616384918596529,Oliver Cowdery,OC-1,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-10,8.297412692330516,Oliver Cowdery,OC-2,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-10,10.59493657138511,Oliver Cowdery,OC-3,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-10,9.44530867302139,Oliver Cowdery,OC-4,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-10,7.6032438350803435,Oliver Cowdery,OC-5,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-10,8.034520509270946,Oliver Cowdery,OC-6,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-10,9.137010627431575,Oliver Cowdery,OC-7,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-10,13.082130045585716,Oliver Cowdery,OC-8,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-10,18.86822350906657,Oliver Cowdery,OC-9,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-10,15.494120571040323,Oliver Cowdery,OC-10,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-10,10.758328473060715,Oliver Cowdery,OC-11,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-10,14.503006311599423,Oliver Cowdery,OC-12,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-10,15.1114797176356,Oliver Cowdery,OC-13,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-10,11.80050091417415,Oliver Cowdery,OC-14,Sidney Rigdon,SR-10,between_author,Oliver Cowdery / Sidney Rigdon
