doc_id,neighbor_doc_id,similarity,rank,author,author_code,short_name,source_chapter,source_title,target_book,target_chapter,target_header,mosiah_priority,mosiah_priority_label
OC-6,2_Nephi_27,0.9604230264453528,1,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",2 Nephi,27,2 Nephi 27,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,1_Nephi_22,0.9549774742028262,2,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",1 Nephi,22,1 Nephi 22,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,Mosiah_3,0.9535904282080063,3,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
OC-6,Alma_37,0.9481534448555121,4,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Alma,37,Alma 37,MP-1,MP-1_Mosiah_Alma_Helaman
OC-6,Alma_45,0.9465853453366947,5,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Alma,45,Alma 45,MP-1,MP-1_Mosiah_Alma_Helaman
OC-6,Mormon_8,0.9457658688281915,6,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Mormon,8,Mormon 8,MP-2,MP-2_3Nephi_to_Moroni
OC-6,Mosiah_27,0.944802126943382,7,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
OC-6,2_Nephi_28,0.942991873295819,8,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",2 Nephi,28,2 Nephi 28,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,Ether_4,0.9414148217256172,9,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Ether,4,Ether 4,MP-2,MP-2_3Nephi_to_Moroni
OC-6,Mosiah_7,0.9385336311843252,10,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
OC-6,2_Nephi_25,0.9385287297114956,11,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",2 Nephi,25,2 Nephi 25,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,3_Nephi_20,0.9384954806538153,12,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",3 Nephi,20,3 Nephi 20,MP-2,MP-2_3Nephi_to_Moroni
OC-6,1_Nephi_19,0.937135863105384,13,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",1 Nephi,19,1 Nephi 19,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,1_Nephi_15,0.9368769653292781,14,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,1_Nephi_14,0.9366108296326974,15,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",1 Nephi,14,1 Nephi 14,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,2_Nephi_9,0.9352996560826378,16,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,Alma_22,0.935099527308388,17,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
OC-6,2_Nephi_1,0.9348167769104108,18,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",2 Nephi,1,2 Nephi 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-6,Alma_40,0.9346674711722577,19,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
OC-6,2_Nephi_6,0.932959560677187,20,Oliver Cowdery,OC,OC-6,6,"Letter to WW Phelps, Letter 6, April 1835. LDS Messenger and Advocate Vol 1, No 7",2 Nephi,6,2 Nephi 6,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-7,Mosiah_27,0.9486068164759641,1,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_42,0.9386559632847651,2,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_47,0.9340767329706628,3,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,47,Alma 47,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_46,0.9315635572213901,4,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,46,Alma 46,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_22,0.9302993747700428,5,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Mosiah_18,0.9300198275770902,6,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Mosiah,18,Mosiah 18,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Helaman_2,0.9280685547329679,7,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Helaman,2,Helaman 2,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_51,0.9266818214342059,8,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,51,Alma 51,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Helaman_1,0.9247574112150775,9,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Helaman,1,Helaman 1,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Ether_14,0.92470946001537635,10,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Ether,14,Ether 14,MP-2,MP-2_3Nephi_to_Moroni
OC-7,Alma_13,0.9219329193282525,11,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,13,Alma 13,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Mosiah_29,0.9206444990825756,12,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Mosiah,29,Mosiah 29,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Ether_9,0.9206146925244784,13,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Ether,9,Ether 9,MP-2,MP-2_3Nephi_to_Moroni
OC-7,Mosiah_7,0.9203639329708406,14,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_15,0.9201205291029997,15,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,15,Alma 15,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_10,0.9199811994178717,16,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,10,Alma 10,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_18,0.9180464093245476,17,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,18,Alma 18,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_50,0.9170752873702586,18,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,50,Alma 50,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Mosiah_23,0.9170594456122436,19,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Mosiah,23,Mosiah 23,MP-1,MP-1_Mosiah_Alma_Helaman
OC-7,Alma_17,0.9169594410829134,20,Oliver Cowdery,OC,OC-7,7,"Letter to WW Phelps, Letter 7, July 1835. LDS Messenger and Advocate Vol 1, No 10",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,Jacob_6,0.8559237717225995,1,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Jacob,6,Jacob 6,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-8,Moroni_3,0.8487594535214322,2,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Moroni,3,Moroni 3,MP-2,MP-2_3Nephi_to_Moroni
OC-8,Alma_42,0.8418652119518244,3,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,3_Nephi_24,0.8416929352376574,4,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",3 Nephi,24,3 Nephi 24,MP-2,MP-2_3Nephi_to_Moroni
OC-8,Alma_11,0.8379515559716526,5,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,Helaman_7,0.8357769826919655,6,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Helaman,7,Helaman 7,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,Jarom_1,0.8276046798147608,7,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-8,Mosiah_12,0.8235964791987124,8,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,2_Nephi_7,0.8234140873524742,9,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",2 Nephi,7,2 Nephi 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-8,Moroni_5,0.8209307225273561,10,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Moroni,5,Moroni 5,MP-2,MP-2_3Nephi_to_Moroni
OC-8,2_Nephi_20,0.819503359826777,11,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-8,Mosiah_13,0.8188983169300444,12,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Mosiah,13,Mosiah 13,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,2_Nephi_9,0.8187221603804763,13,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-8,Alma_6,0.8142680341886468,14,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Alma,6,Alma 6,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,Alma_30,0.8139065795358016,15,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,Mormon_9,0.8134123444118664,16,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Mormon,9,Mormon 9,MP-2,MP-2_3Nephi_to_Moroni
OC-8,2_Nephi_16,0.8101301861843739,17,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",2 Nephi,16,2 Nephi 16,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-8,Omni_1,0.8097096452115032,18,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-8,Alma_5,0.8091857838731653,19,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",Alma,5,Alma 5,MP-1,MP-1_Mosiah_Alma_Helaman
OC-8,1_Nephi_15,0.8083850068826792,20,Oliver Cowdery,OC,OC-8,8,"Oliver Cowdery, Letter to Cornelius C. Blatchly, November 9, 1829 in Cornelius C. Blatchly, ""The New Bible,"" Gospel Luminary 2, no. 49 (December 10, 1829): 194",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-9,Alma_7,0.8123139475914644,1,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Alma,7,Alma 7,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,Alma_38,0.8040951010246784,2,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Alma,38,Alma 38,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,Alma_34,0.7833608462472409,3,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Alma,34,Alma 34,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,Alma_41,0.782207493523268,4,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Alma,41,Alma 41,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,2_Nephi_33,0.7794474026905128,5,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",2 Nephi,33,2 Nephi 33,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-9,3_Nephi_27,0.7780680204749219,6,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",3 Nephi,27,3 Nephi 27,MP-2,MP-2_3Nephi_to_Moroni
OC-9,Alma_29,0.7775869199420231,7,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Alma,29,Alma 29,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,Alma_36,0.7767702190826961,8,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Alma,36,Alma 36,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,Mosiah_5,0.7739207833394723,9,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Mosiah,5,Mosiah 5,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,1_Nephi_6,0.7709313301551138,10,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",1 Nephi,6,1 Nephi 6,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-9,Ether_4,0.7680773244964011,11,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Ether,4,Ether 4,MP-2,MP-2_3Nephi_to_Moroni
OC-9,Jacob_1,0.7675839137497867,12,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Jacob,1,Jacob 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-9,Alma_37,0.7658546515362372,13,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Alma,37,Alma 37,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,Alma_40,0.764433238679963,14,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,Words_of_Mormon_1,0.7642908827846028,15,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Words of Mormon,1,Words of Mormon 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-9,1_Nephi_10,0.7641257054004864,16,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",1 Nephi,10,1 Nephi 10,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-9,Mosiah_4,0.763666221656233,17,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Mosiah,4,Mosiah 4,MP-1,MP-1_Mosiah_Alma_Helaman
OC-9,Enos_1,0.7634586894088342,18,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Enos,1,Enos 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-9,3_Nephi_21,0.7626161616717828,19,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",3 Nephi,21,3 Nephi 21,MP-2,MP-2_3Nephi_to_Moroni
OC-9,Moroni_7,0.7608691320298595,20,Oliver Cowdery,OC,OC-9,9,"Oliver Cowdery, Letter to Joseph Smith, December 28, 1829, The Joseph Smith Papers website, accessed June 20, 2024",Moroni,7,Moroni 7,MP-2,MP-2_3Nephi_to_Moroni
OC-10,2_Nephi_21,0.9393308462149547,1,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",2 Nephi,21,2 Nephi 21,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-10,2_Nephi_12,0.9298994616640225,2,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",2 Nephi,12,2 Nephi 12,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-10,2_Nephi_30,0.9238122748455359,3,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",2 Nephi,30,2 Nephi 30,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-10,2_Nephi_19,0.9161351122280355,4,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",2 Nephi,19,2 Nephi 19,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-10,2_Nephi_20,0.9122250932359546,5,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-10,2_Nephi_17,0.9115121782502835,6,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",2 Nephi,17,2 Nephi 17,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-10,2_Nephi_15,0.9004009611569532,7,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",2 Nephi,15,2 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-10,2_Nephi_27,0.8964151711661401,8,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",2 Nephi,27,2 Nephi 27,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-10,3_Nephi_25,0.8921737335439135,9,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",3 Nephi,25,3 Nephi 25,MP-2,MP-2_3Nephi_to_Moroni
OC-10,Mosiah_3,0.8916023749156595,10,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",Mosiah,3,Mosiah 3,MP-1,MP-1_Mosiah_Alma_Helaman
OC-10,Mosiah_14,0.8907197951019017,11,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",Mosiah,14,Mosiah 14,MP-1,MP-1_Mosiah_Alma_Helaman
OC-10,Alma_45,0.8904468157230102,12,Oliver Cowdery,OC,OC-10,10,"Blessing from Oliver Cowdery to Joseph Smith Jr., September 22, 1835; rep. H. Michael Marquardt, comp. Early Patriarchal Blessings of The Church of Jesus Christ of Latter-day Saints (Salt Lake City, UT: Smith-Pettit Foundation, 2007), 52",Alma,45,Alma 45,MP-1,MP-1_Mosiah_Alma_Helaman
