pc,dimension,eigenvalue,prop_variance,pct_variance,cumulative_prop_variance,cumulative_pct_variance
PC388,388,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC389,389,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC390,390,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC391,391,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC392,392,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC393,393,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC394,394,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC395,395,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC396,396,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC397,397,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC398,398,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC399,399,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC400,400,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC401,401,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC402,402,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC403,403,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC404,404,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC405,405,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC406,406,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC407,407,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC408,408,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC409,409,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC410,410,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC411,411,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC412,412,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC413,413,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC414,414,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC415,415,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC416,416,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC417,417,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC418,418,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC419,419,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC420,420,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC421,421,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC422,422,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC423,423,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC424,424,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC425,425,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC426,426,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC427,427,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC428,428,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC429,429,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC430,430,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC431,431,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC432,432,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC433,433,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC434,434,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC435,435,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC436,436,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC437,437,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC438,438,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC439,439,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC440,440,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC441,441,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC442,442,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC443,443,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC444,444,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC445,445,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC446,446,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC447,447,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC448,448,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC449,449,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC450,450,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC451,451,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC452,452,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC453,453,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC454,454,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC455,455,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC456,456,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC457,457,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC458,458,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC459,459,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC460,460,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC461,461,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC462,462,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC463,463,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC464,464,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC465,465,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC466,466,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC467,467,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC468,468,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC469,469,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC470,470,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC471,471,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC472,472,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC473,473,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC474,474,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC475,475,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC476,476,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC477,477,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC478,478,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC479,479,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC480,480,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC481,481,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC482,482,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC483,483,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC484,484,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC485,485,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC486,486,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC487,487,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC488,488,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC489,489,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC490,490,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC491,491,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC492,492,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC493,493,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC494,494,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC495,495,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC496,496,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC497,497,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC498,498,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC499,499,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC500,500,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC501,501,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC502,502,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC503,503,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC504,504,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC505,505,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC506,506,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC507,507,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC508,508,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC509,509,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC510,510,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC511,511,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC512,512,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC513,513,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC514,514,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC515,515,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC516,516,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC517,517,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC518,518,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC519,519,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC520,520,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC521,521,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC522,522,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC523,523,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC524,524,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC525,525,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC526,526,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC527,527,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC528,528,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC529,529,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC530,530,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC531,531,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC532,532,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC533,533,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC534,534,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC535,535,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC536,536,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC537,537,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC538,538,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC539,539,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC540,540,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC541,541,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC542,542,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC543,543,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC544,544,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC545,545,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC546,546,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC547,547,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC548,548,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC549,549,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC550,550,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC551,551,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC552,552,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC553,553,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC554,554,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC555,555,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC556,556,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC557,557,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC558,558,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC559,559,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC560,560,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC561,561,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC562,562,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC563,563,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC564,564,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC565,565,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC566,566,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC567,567,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC568,568,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC569,569,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC570,570,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC571,571,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC572,572,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC573,573,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC574,574,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC575,575,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC576,576,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC577,577,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC578,578,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC579,579,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC580,580,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC581,581,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC582,582,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC583,583,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC584,584,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC585,585,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC586,586,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC587,587,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC588,588,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC589,589,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC590,590,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC591,591,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC592,592,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC593,593,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC594,594,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC595,595,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC596,596,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC597,597,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC598,598,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC599,599,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC600,600,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC601,601,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC602,602,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC603,603,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC604,604,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC605,605,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC606,606,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC607,607,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC608,608,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC609,609,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC610,610,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC611,611,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC612,612,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC613,613,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC614,614,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC615,615,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC616,616,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC617,617,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC618,618,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC619,619,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC620,620,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC621,621,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC622,622,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC623,623,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC624,624,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC625,625,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC626,626,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC627,627,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC628,628,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC629,629,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC630,630,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
PC631,631,3.223267262635129e-30,4.2805674138580734e-33,4.280567413858074e-31,0.9999999999999999,99.99999999999999
