corpus_id,doc_id,feature_set,neighbor_section,top5_count,similarity_sum,weighted_similarity_sum
KJV,Psalms_103,char4,Psalms,9,5.656558133335838,18.16642352009782
KJV,Psalms_103,function_words,Psalms,8,5.171064710099631,15.316876526518056
KJV,Psalms_103,pos3,Psalms,10,6.622696133437145,20.030884341080036
KJV,Psalms_103,word3,Psalms,10,5.6125342836911,17.171764605636216
KJV,Psalms_104,char3,Job,2,1.7345670370153226,7.807580490082811
KJV,Psalms_104,char4,Psalms,5,3.5929272496889295,10.890112231669393
KJV,Psalms_104,function_words,Job,3,2.7957235043570403,11.19511238298218
KJV,Psalms_104,pos3,Psalms,5,3.2555502013311703,11.159440833101428
KJV,Psalms_104,word3,Psalms,7,4.806115316079156,14.023708775296871
KJV,Psalms_105,char3,Psalms,4,2.8658605201453846,11.834591252515564
KJV,Psalms_105,char4,Psalms,7,4.808003010442519,16.56305095963874
KJV,Psalms_105,function_words,Psalms,6,4.147392301024849,14.86357625911697
KJV,Psalms_105,pos3,Psalms,6,4.078551825757007,12.286544216722172
KJV,Psalms_105,word3,Psalms,6,4.387757588826288,13.041135097060689
KJV,Psalms_106,char3,Psalms,5,3.560186487273705,12.840845836965912
KJV,Psalms_106,char4,Psalms,8,5.649131801174379,17.252162123300987
KJV,Psalms_106,function_words,Psalms,4,3.3656514277240905,13.496542736076751
KJV,Psalms_106,pos3,Psalms,7,4.9949633575590475,15.294509934792806
KJV,Psalms_106,word3,Psalms,8,5.0419802710948645,15.547679013033646
KJV,Psalms_107,char3,Psalms,3,2.354553234736853,9.722677347879188
KJV,Psalms_107,char4,Psalms,7,4.989602787819134,17.035413840530563
KJV,Psalms_107,function_words,Psalms,5,3.7532202284140173,11.79897719003214
KJV,Psalms_107,pos3,Psalms,10,6.480772107965251,19.561224304005094
KJV,Psalms_107,word3,Psalms,8,4.99806943218024,14.882701050889994
KJV,Psalms_108,char3,Psalms,10,6.11978135039172,19.152049193198884
KJV,Psalms_108,char4,Psalms,8,5.273690723798846,17.41388342634159
KJV,Psalms_108,function_words,Psalms,8,4.7207818004449,15.935652210740878
KJV,Psalms_108,pos3,Psalms,9,6.11877237850714,19.520699077025476
KJV,Psalms_108,word3,Psalms,9,5.660369271048085,18.25883312314533
KJV,Psalms_109,char3,Psalms,5,3.5818533152220864,14.390879629317373
KJV,Psalms_109,char4,Psalms,9,5.703710549789409,18.061026366563517
KJV,Psalms_109,function_words,Job,2,1.7432830136172455,6.982176290429746
KJV,Psalms_109,pos3,Psalms,9,6.506586859387199,20.42146387846282
KJV,Psalms_109,word3,Psalms,9,5.077674606497505,15.594959207159912
KJV,Psalms_11,char3,Psalms,7,4.077241435643012,12.323816438650017
KJV,Psalms_11,char4,Psalms,7,4.667326126424877,14.280954331376606
KJV,Psalms_11,function_words,Psalms,8,5.353011692050686,18.880504277338765
KJV,Psalms_11,pos3,Psalms,7,4.823941702010037,16.296929631440108
KJV,Psalms_11,word3,Psalms,9,5.109755896857432,15.313618112806228
KJV,Psalms_110,char3,Psalms,5,2.7514643936225704,8.29410139784425
KJV,Psalms_110,char4,Psalms,5,3.862856942103294,11.709144625461683
KJV,Psalms_110,function_words,Psalms,6,4.451767755374401,16.54631074872496
KJV,Psalms_110,pos3,Psalms,9,5.812451955836132,18.089079071546
KJV,Psalms_110,word3,Psalms,7,4.81253612061305,14.642092680624001
KJV,Psalms_111,char3,Psalms,9,5.922815498811424,18.66793276781774
KJV,Psalms_111,char4,Psalms,10,6.102748170098092,18.52104836593673
KJV,Psalms_111,function_words,Psalms,7,5.052818029339209,17.350389191201185
KJV,Psalms_111,pos3,Psalms,4,2.589623575322093,8.069959856248595
KJV,Psalms_111,word3,Psalms,10,5.887067181755462,17.775743460345588
KJV,Psalms_112,char3,Psalms,7,4.3614727537713325,13.953327846279862
KJV,Psalms_112,char4,Psalms,7,4.935118572808197,16.090654736825577
KJV,Psalms_112,function_words,Job,3,2.684079984341402,10.774266301255734
KJV,Psalms_112,pos3,Psalms,4,2.7611131389737444,11.069226369787735
KJV,Psalms_112,word3,Psalms,6,4.706416378528749,14.400860757775868
KJV,Psalms_113,char3,Psalms,10,6.843083260209263,20.71571837086053
KJV,Psalms_113,char4,Psalms,10,6.768976092560296,20.652631176650498
KJV,Psalms_113,function_words,Psalms,5,3.05913478689026,12.259535001071153
KJV,Psalms_113,pos3,Psalms,6,4.400634499674895,16.472227639659184
KJV,Psalms_113,word3,Psalms,10,6.308929645835679,19.295525279767837
KJV,Psalms_114,char3,Psalms,6,2.8535163918520055,8.090282133425436
KJV,Psalms_114,char4,Psalms,6,4.090835196835874,12.40724860460864
KJV,Psalms_114,function_words,Psalms,4,2.4045877925604993,9.47231799537766
KJV,Psalms_114,pos3,Psalms,4,2.8442745475520086,8.623359961951822
KJV,Psalms_114,word3,Psalms,8,5.358096910606257,16.64011883757022
KJV,Psalms_115,char3,Psalms,7,4.519552205885598,15.287552020061451
KJV,Psalms_115,char4,Psalms,7,4.96441041206486,15.272875770910346
KJV,Psalms_115,function_words,Psalms,4,1.9608421168835588,7.578489464849639
KJV,Psalms_115,pos3,Psalms,8,4.458083316240698,13.96873906090967
KJV,Psalms_115,word3,Psalms,9,5.433921300373751,16.75736605361032
KJV,Psalms_116,char3,Psalms,6,4.01459241643656,15.060710597572987
KJV,Psalms_116,char4,Psalms,8,5.5240218739689055,18.02659629479099
KJV,Psalms_116,function_words,Psalms,5,3.4251746893060506,10.562701347336716
KJV,Psalms_116,pos3,Jeremiah,6,4.359612942250012,12.304019280995558
KJV,Psalms_116,word3,Psalms,9,5.651030709179353,17.217087863119666
KJV,Psalms_117,char3,Psalms,10,5.970827674254935,18.071891717871786
KJV,Psalms_117,char4,Psalms,10,6.492883960439075,19.707447124637035
KJV,Psalms_117,function_words,Psalms,10,6.555202062442243,20.228765717288976
KJV,Psalms_117,pos3,Psalms,5,3.5883692264785414,12.0565072606191
KJV,Psalms_117,word3,Psalms,10,6.322344413752665,19.25901256451643
KJV,Psalms_118,char3,Psalms,7,4.973349245344625,14.843011707770781
KJV,Psalms_118,char4,Psalms,8,5.514518864225834,19.504351826233595
KJV,Psalms_118,function_words,Psalms,4,3.1790980790571934,10.468567359630605
KJV,Psalms_118,pos3,Psalms,5,3.4114452308463177,10.472467725805089
KJV,Psalms_118,word3,Psalms,10,6.309778107798344,19.176585776803098
KJV,Psalms_119,char3,Psalms,4,2.668999741781939,7.895626700166309
KJV,Psalms_119,char4,Psalms,9,5.37895187024453,15.827258580446811
KJV,Psalms_119,function_words,Psalms,9,6.140988874557399,17.62504263780062
KJV,Psalms_119,pos3,Psalms,10,5.937554916699404,17.948741655863586
KJV,Psalms_119,word3,Psalms,10,5.205884388426947,15.80479494373183
KJV,Psalms_12,char3,Psalms,6,3.2256106233505255,9.059642127240014
KJV,Psalms_12,char4,Psalms,5,3.673053245161597,11.12808307640995
KJV,Psalms_12,function_words,Psalms,4,2.4406315688262064,9.42600179240434
KJV,Psalms_12,pos3,Psalms,6,4.379653546286336,15.061538035142782
KJV,Psalms_12,word3,Psalms,6,4.784347837913982,14.189852955766273
KJV,Psalms_120,char3,Psalms,6,2.968087917367583,10.045874417261635
KJV,Psalms_120,char4,Psalms,6,4.119290337880603,13.140068170959648
KJV,Psalms_120,function_words,Psalms,7,4.482756980197205,14.532911511501295
KJV,Psalms_120,pos3,Psalms,9,6.274173991326059,18.387935768600943
KJV,Psalms_120,word3,Psalms,7,5.0373706843715125,15.184678180417368
KJV,Psalms_121,char3,Psalms,6,3.3747105697629083,8.953416042883713
KJV,Psalms_121,char4,Psalms,5,3.8766419096445857,11.765057624319303
KJV,Psalms_121,function_words,Psalms,6,3.580858853345754,10.449708759391447
KJV,Psalms_121,pos3,Isaiah_1_35,5,3.6125951753911165,12.191235571550038
KJV,Psalms_121,word3,Psalms,7,4.969892628491684,15.270504768103054
KJV,Psalms_122,char3,Jeremiah,3,2.1012945020726335,8.415150162644096
KJV,Psalms_122,char4,Psalms,6,4.265407645955114,12.062980207387547
KJV,Psalms_122,function_words,Psalms,5,3.3198770195449057,12.424328507870635
KJV,Psalms_122,pos3,Jeremiah,5,3.5422597476812645,8.058005850226005
KJV,Psalms_122,word3,Psalms,6,4.986152086760559,14.595093518765887
KJV,Psalms_123,char3,Psalms,5,2.7197843743242287,8.243488527512364
KJV,Psalms_123,char4,Psalms,5,3.904481731641529,11.830506270995967
KJV,Psalms_123,function_words,Psalms,7,3.0592183221366036,10.178003662657707
KJV,Psalms_123,pos3,Psalms,8,5.458160246236846,17.894005611961603
KJV,Psalms_123,word3,Psalms,6,4.766668410464022,14.733546312664384
KJV,Psalms_124,char3,Psalms,5,2.5215592061820167,7.6532622464317175
KJV,Psalms_124,char4,Psalms,10,5.337782552956114,16.22184221293872
KJV,Psalms_124,function_words,Ezekiel,4,2.1915283673681745,8.808814358726572
KJV,Psalms_124,pos3,Isaiah_1_35,3,2.1169035962835596,9.822640579160666
KJV,Psalms_124,word3,Psalms,10,5.634756646024724,17.120847883649315
KJV,Psalms_125,char3,Psalms,6,3.503342416805725,9.135316352599517
KJV,Psalms_125,char4,Psalms,7,4.879509154039485,15.328194776781116
KJV,Psalms_125,function_words,Isaiah_1_35,3,2.4701450683287054,5.8100253406694184
KJV,Psalms_125,pos3,Psalms,4,2.2031403574790387,7.194195078498167
KJV,Psalms_125,word3,Psalms,8,5.324015158507301,16.309128936361315
KJV,Psalms_126,char3,Psalms,5,2.5684175716952513,7.756521050244624
KJV,Psalms_126,char4,Psalms,5,3.8205546062718074,11.582299494960175
KJV,Psalms_126,function_words,Psalms,7,2.6985563810330935,9.119943006736822
KJV,Psalms_126,pos3,Psalms,6,3.82909444388814,9.521733382080024
KJV,Psalms_126,word3,Psalms,8,5.116758149868261,15.781529368703
KJV,Psalms_127,char3,Jeremiah,4,2.7821912437761944,8.37330385002109
KJV,Psalms_127,char4,Psalms,5,3.7641011182460256,11.422635140360768
KJV,Psalms_127,function_words,Proverbs,4,2.9349178851327915,11.419150360229596
KJV,Psalms_127,pos3,Psalms,3,2.4571856723277437,11.397519405920745
KJV,Psalms_127,word3,Psalms,5,4.511274096518806,13.582583683280394
KJV,Psalms_128,char3,Psalms,5,2.883139532554543,8.712136825692646
KJV,Psalms_128,char4,Psalms,5,3.941906945513736,11.96440794873078
KJV,Psalms_128,function_words,Isaiah_40_55,3,2.1862830574084544,9.619277384329138
KJV,Psalms_128,pos3,Psalms,5,3.156646589917167,11.704337529160222
KJV,Psalms_128,word3,Psalms,6,4.657305567031711,14.35086547780935
KJV,Psalms_129,char3,Psalms,6,3.1579761737301437,10.910316270695613
KJV,Psalms_129,char4,Psalms,8,4.935040173386815,15.330485656251707
KJV,Psalms_129,function_words,Psalms,4,2.4810249721404594,8.875915956610129
KJV,Psalms_129,pos3,Psalms,6,3.906893948081108,13.310272489323783
KJV,Psalms_129,word3,Psalms,10,6.188259438299079,18.8094753609995
KJV,Psalms_13,char3,Psalms,10,4.922111799136799,14.8507924736548
KJV,Psalms_13,char4,Psalms,9,4.914262672468257,15.48520241957217
KJV,Psalms_13,function_words,Psalms,10,4.549419577372747,13.87284316522075
KJV,Psalms_13,pos3,Psalms,5,3.095763385052418,9.37434656379444
KJV,Psalms_13,word3,Psalms,9,5.1371137194693235,15.65951920019501
KJV,Psalms_130,char3,Psalms,6,3.4477935021195303,9.040431472754106
KJV,Psalms_130,char4,Psalms,7,4.679438911813637,13.335756115020203
KJV,Psalms_130,function_words,Psalms,5,2.700939750756046,9.814846785136211
KJV,Psalms_130,pos3,Psalms,3,2.001856322691168,7.40885221755414
KJV,Psalms_130,word3,Psalms,10,5.481675098713698,16.73140535702095
KJV,Psalms_131,char3,Psalms,7,3.4470205597865404,10.008909134263728
KJV,Psalms_131,char4,Psalms,5,3.8539810285869582,11.697506349634105
KJV,Psalms_131,function_words,Psalms,8,2.785763188003391,8.512680720306143
KJV,Psalms_131,pos3,Hosea,5,3.615365928781147,11.225259885399822
KJV,Psalms_131,word3,Psalms,10,5.609726675248533,17.23839432033893
KJV,Psalms_132,char3,Jeremiah,4,2.49000970742844,8.522344756428057
KJV,Psalms_132,char4,Psalms,6,4.02756509448903,12.191273252585443
KJV,Psalms_132,function_words,Psalms,3,2.3921423190363966,8.797464759844335
KJV,Psalms_132,pos3,Psalms,4,2.2521105439943354,7.937803249103728
KJV,Psalms_132,word3,Psalms,8,4.819127802834962,14.531774420332157
KJV,Psalms_133,char3,Psalms,7,3.9299406447500655,11.242045268784956
KJV,Psalms_133,char4,Psalms,6,4.129622719157032,11.967069676788737
KJV,Psalms_133,function_words,Psalms,5,2.3632535575863174,5.148790648742981
KJV,Psalms_133,pos3,Jeremiah,3,2.260329245098988,7.650306528827216
KJV,Psalms_133,word3,Psalms,7,4.860231751133977,14.541062722868483
KJV,Psalms_134,char3,Psalms,9,5.6559901480995425,17.276755399784058
KJV,Psalms_134,char4,Psalms,9,6.207550751481361,19.520897038077823
KJV,Psalms_134,function_words,Jeremiah,5,3.9904249723725975,13.056602634688549
KJV,Psalms_134,pos3,Psalms,7,3.954198979980702,11.975594861311631
KJV,Psalms_134,word3,Psalms,8,5.651500814414378,17.04199523808826
KJV,Psalms_135,char3,Psalms,8,5.630938594149611,19.77734663220735
KJV,Psalms_135,char4,Psalms,10,6.936936607194347,21.025872396850687
KJV,Psalms_135,function_words,Psalms,3,1.9660951775599187,7.876536004654475
KJV,Psalms_135,pos3,Psalms,5,3.2723709505371392,9.892724516458404
KJV,Psalms_135,word3,Psalms,10,6.049628406703742,18.33799066072372
KJV,Psalms_136,char3,Psalms,9,4.515133470822236,14.173353982321824
KJV,Psalms_136,char4,Psalms,10,5.195251127282905,16.06762510952135
KJV,Psalms_136,function_words,Psalms,10,4.713223962889705,14.347027054893994
KJV,Psalms_136,pos3,Psalms,9,5.7493397509165725,17.36395697553922
KJV,Psalms_136,word3,Psalms,10,5.574930320376639,17.32882981120882
KJV,Psalms_137,char3,Jeremiah,4,2.50861712103397,8.227559488876167
KJV,Psalms_137,char4,Psalms,5,3.628246527505043,11.009455404970575
KJV,Psalms_137,function_words,Isaiah_1_35,4,2.2348821972042843,5.7920475846476585
KJV,Psalms_137,pos3,Psalms,5,2.9673643276418082,7.627353637278068
KJV,Psalms_137,word3,Psalms,6,4.79018883776299,14.838521349790307
KJV,Psalms_138,char3,Psalms,6,3.633683906341141,10.207475551674614
KJV,Psalms_138,char4,Psalms,7,4.5871039010790184,16.39779174264221
KJV,Psalms_138,function_words,Psalms,7,4.569782340781562,13.778485673250241
KJV,Psalms_138,pos3,Psalms,6,3.952844361559649,14.042063408203573
KJV,Psalms_138,word3,Psalms,9,5.300810928868373,16.48765403367479
KJV,Psalms_139,char3,Job,2,1.3286542462538526,6.125731532701129
KJV,Psalms_139,char4,Psalms,5,3.527119817774475,10.689763731357067
KJV,Psalms_139,function_words,Psalms,9,5.9629190098954785,18.221659748632227
KJV,Psalms_139,pos3,Jeremiah,3,2.05648552201403,6.790394192723039
KJV,Psalms_139,word3,Psalms,9,4.792484168209193,14.37660898486898
KJV,Psalms_14,char3,Psalms,6,3.8924245256940084,14.048403705956348
KJV,Psalms_14,char4,Psalms,6,4.774804583456223,16.194952936573095
KJV,Psalms_14,function_words,Psalms,5,3.1639459737856024,11.891661755097836
KJV,Psalms_14,pos3,Psalms,5,3.628659583184467,10.03215818603599
KJV,Psalms_14,word3,Psalms,8,5.434714648843754,17.328257184743453
KJV,Psalms_140,char3,Psalms,5,3.1946929691473067,12.283111288325415
KJV,Psalms_140,char4,Psalms,8,5.13208850087832,14.577526576642981
KJV,Psalms_140,function_words,Psalms,6,4.147067911825529,14.89164647692282
KJV,Psalms_140,pos3,Psalms,4,2.5105410315652437,8.293806610743442
KJV,Psalms_140,word3,Psalms,8,4.86780689781306,14.254344453952726
KJV,Psalms_141,char3,Jeremiah,6,3.9164036707629104,11.799439290886248
KJV,Psalms_141,char4,Psalms,5,3.5795597502755774,10.85980588212135
KJV,Psalms_141,function_words,Psalms,7,4.750183529560026,11.712480016136217
KJV,Psalms_141,pos3,Psalms,3,2.013262841774109,7.8686133054576635
KJV,Psalms_141,word3,Psalms,8,4.82614539327659,14.94839556768801
KJV,Psalms_142,char3,Psalms,8,4.360610920373448,13.78698364746124
KJV,Psalms_142,char4,Psalms,8,4.8060007886347504,14.561856072873855
KJV,Psalms_142,function_words,Psalms,10,5.795956906332634,17.580604533587106
KJV,Psalms_142,pos3,Hosea,2,1.4140390327164016,5.527148554236122
KJV,Psalms_142,word3,Psalms,10,5.457312197785739,16.658342808541185
KJV,Psalms_143,char3,Psalms,10,6.0408972523878495,18.252572212977327
KJV,Psalms_143,char4,Psalms,10,5.775676046613945,17.49479451940199
KJV,Psalms_143,function_words,Psalms,10,6.618541268101401,20.17220105712931
KJV,Psalms_143,pos3,Isaiah_1_35,2,1.406759984998767,6.453688684757533
KJV,Psalms_143,word3,Psalms,10,5.1708345644112725,15.673675163195055
KJV,Psalms_144,char3,Psalms,3,1.7209807556464973,5.331716818306349
KJV,Psalms_144,char4,Psalms,6,3.94157751512157,12.354042120898992
KJV,Psalms_144,function_words,Psalms,3,1.5941547631282706,6.780311860725139
KJV,Psalms_144,pos3,Psalms,8,4.964683264345659,13.266269640759887
KJV,Psalms_144,word3,Psalms,7,4.802039775519218,14.769709361903137
KJV,Psalms_145,char3,Psalms,5,2.784758032398657,8.429610323240563
KJV,Psalms_145,char4,Psalms,6,4.235104229873512,12.808281805300352
KJV,Psalms_145,function_words,Ezekiel,2,1.4477376281177952,7.238688140588975
KJV,Psalms_145,pos3,Psalms,3,1.932992573750431,6.487202537812991
KJV,Psalms_145,word3,Psalms,9,5.3141217639169,16.379595022653728
KJV,Psalms_146,char3,Psalms,10,6.62844738733399,19.987407230784964
KJV,Psalms_146,char4,Psalms,10,6.608246703414447,20.091704453629468
KJV,Psalms_146,function_words,Psalms,8,5.335751802437941,16.378776896171892
KJV,Psalms_146,pos3,Psalms,4,2.568724898204435,6.452197266185834
KJV,Psalms_146,word3,Psalms,10,5.96762381765402,18.06917003929943
KJV,Psalms_147,char3,Psalms,9,6.070314121338865,18.28970940183812
KJV,Psalms_147,char4,Psalms,10,6.231661678939064,18.890814081444855
KJV,Psalms_147,function_words,Psalms,9,5.957432376300873,17.08532975242025
KJV,Psalms_147,pos3,Psalms,7,4.82658130652322,18.130170096326715
KJV,Psalms_147,word3,Psalms,10,5.921346748162897,18.04616258740284
KJV,Psalms_148,char3,Psalms,8,4.872670170706625,16.172334745148074
KJV,Psalms_148,char4,Psalms,10,6.3544852465535735,19.5007309641212
